date,country,apl-driving,apl-transit,apl-walking
2020-02-05,ISL,124.53,,102.84
2020-02-06,ISL,135.36,,112.92
2020-02-07,ISL,153.76,,127.14
2020-02-08,ISL,155.16,,125.48
2020-02-09,ISL,134.15,,107.53
2020-02-10,ISL,120.87,,100.23
2020-02-11,ISL,130.44,,108.0
2020-02-12,ISL,124.44,,103.75
2020-02-13,ISL,129.68,,98.7
2020-02-14,ISL,108.57,,115.91
2020-02-15,ISL,155.2,,128.74
2020-02-16,ISL,137.71,,107.63
2020-02-17,ISL,143.23,,113.26
2020-02-18,ISL,138.34,,119.59
2020-02-19,ISL,141.17,,109.81
2020-02-20,ISL,152.04,,120.32
2020-02-21,ISL,162.66,,145.76
2020-02-22,ISL,168.43,,130.87
2020-02-23,ISL,140.17,,102.17
2020-02-24,ISL,126.51,,104.09
2020-02-25,ISL,123.6,,101.34
2020-02-26,ISL,122.89,,93.67
2020-02-27,ISL,135.48,,100.72
2020-02-28,ISL,164.21,,141.0
2020-02-29,ISL,173.18,,129.66
2020-03-01,ISL,133.55,,109.79
2020-03-02,ISL,137.12,,100.55
2020-03-03,ISL,133.23,,105.74
2020-03-04,ISL,130.81,,95.65
2020-03-05,ISL,141.71,,110.75
2020-03-06,ISL,166.05,,132.88
2020-03-07,ISL,157.89,,135.37
2020-03-08,ISL,136.76,,100.58
2020-03-09,ISL,125.93,,93.58
2020-03-10,ISL,129.5,,103.75
2020-03-11,ISL,117.99,,86.93
2020-03-12,ISL,109.65,,92.24
2020-03-13,ISL,124.53,,96.95
2020-03-14,ISL,114.42,,85.46
2020-03-15,ISL,86.1,,57.16
2020-03-16,ISL,76.9,,57.63
2020-03-17,ISL,73.4,,58.14
2020-03-18,ISL,69.04,,43.2
2020-03-19,ISL,63.75,,39.08
2020-03-20,ISL,63.27,,37.48
2020-03-21,ISL,51.09,,30.06
2020-03-22,ISL,31.55,,18.0
2020-03-23,ISL,45.84,,26.84
2020-03-24,ISL,46.72,,33.5
2020-03-25,ISL,42.25,,28.46
2020-03-26,ISL,46.05,,30.64
2020-03-27,ISL,57.76,,32.96
2020-03-28,ISL,58.44,,31.79
2020-03-29,ISL,45.01,,24.52
2020-03-30,ISL,49.33,,29.45
2020-03-31,ISL,51.03,,27.91
2020-04-01,ISL,55.04,,33.01
2020-04-02,ISL,61.0,,39.64
2020-04-03,ISL,66.74,,37.63
2020-04-04,ISL,46.44,,26.55
2020-04-05,ISL,27.41,,15.88
2020-04-06,ISL,56.35,,33.22
2020-04-07,ISL,61.96,,41.62
2020-04-08,ISL,79.2,,50.23
2020-04-09,ISL,53.58,,27.85
2020-04-10,ISL,41.42,,22.99
2020-04-11,ISL,62.21,,33.45
2020-04-12,ISL,34.74,,23.2
2020-04-13,ISL,40.16,,24.54
2020-04-14,ISL,61.01,,40.58
2020-04-15,ISL,61.67,,38.27
2020-04-16,ISL,58.6,,39.66
2020-04-17,ISL,71.11,,43.18
2020-04-18,ISL,53.42,,29.04
2020-04-19,ISL,45.91,,26.12
2020-04-20,ISL,57.68,,32.88
2020-04-21,ISL,59.72,,42.77
2020-04-22,ISL,69.8,,44.46
2020-04-23,ISL,56.23,,31.56
2020-04-24,ISL,74.68,,46.7
2020-04-25,ISL,79.72,,46.33
2020-04-26,ISL,62.12,,37.74
2020-04-27,ISL,64.58,,41.56
alternative_name,IND,भारत,,भारत
2020-01-13,IND,100.0,,100.0
2020-01-14,IND,102.35,,99.18
2020-01-15,IND,107.96,,104.08
2020-01-16,IND,110.77,,107.41
2020-01-17,IND,120.64,,113.91
2020-01-18,IND,136.84,,128.02
2020-01-19,IND,122.4,,113.39
2020-01-20,IND,106.83,,107.91
2020-01-21,IND,101.75,,104.55
2020-01-22,IND,103.08,,105.83
2020-01-23,IND,101.67,,103.4
2020-01-24,IND,113.52,,109.91
2020-01-25,IND,125.46,,121.16
2020-01-26,IND,116.77,,111.0
2020-01-27,IND,106.81,,110.66
2020-01-28,IND,106.16,,106.98
2020-01-29,IND,114.93,,111.35
2020-01-30,IND,115.4,,110.41
2020-01-31,IND,122.46,,117.08
2020-02-01,IND,131.49,,125.96
2020-02-02,IND,119.28,,113.76
2020-02-03,IND,108.72,,110.57
2020-02-04,IND,111.32,,113.23
2020-02-05,IND,105.92,,111.12
2020-02-06,IND,110.8,,112.76
2020-02-07,IND,126.79,,121.71
2020-02-08,IND,137.98,,131.52
2020-02-09,IND,133.39,,124.04
2020-02-10,IND,109.32,,111.18
2020-02-11,IND,108.38,,110.37
2020-02-12,IND,115.12,,114.14
2020-02-13,IND,115.6,,113.44
2020-02-14,IND,136.8,,126.82
2020-02-15,IND,141.22,,128.87
2020-02-16,IND,134.78,,123.88
2020-02-17,IND,110.74,,112.46
2020-02-18,IND,109.83,,111.89
2020-02-19,IND,111.83,,111.1
2020-02-20,IND,119.25,,110.89
2020-02-21,IND,126.09,,118.27
2020-02-22,IND,132.79,,124.28
2020-02-23,IND,125.45,,115.85
2020-02-24,IND,112.01,,106.89
2020-02-25,IND,121.54,,111.47
2020-02-26,IND,118.45,,111.23
2020-02-27,IND,115.22,,109.51
2020-02-28,IND,124.07,,116.43
2020-02-29,IND,130.42,,120.97
2020-03-01,IND,120.68,,113.13
2020-03-02,IND,108.04,,108.29
2020-03-03,IND,102.79,,107.65
2020-03-04,IND,105.28,,105.65
2020-03-05,IND,105.2,,103.11
2020-03-06,IND,118.4,,109.83
2020-03-07,IND,128.65,,117.79
2020-03-08,IND,112.75,,106.42
2020-03-09,IND,93.18,,90.04
2020-03-10,IND,94.54,,89.34
2020-03-11,IND,101.21,,100.42
2020-03-12,IND,97.05,,97.44
2020-03-13,IND,101.01,,97.9
2020-03-14,IND,107.66,,99.09
2020-03-15,IND,97.37,,92.1
2020-03-16,IND,85.91,,86.17
2020-03-17,IND,81.34,,81.66
2020-03-18,IND,78.24,,78.34
2020-03-19,IND,69.53,,67.58
2020-03-20,IND,63.43,,57.93
2020-03-21,IND,45.24,,41.11
2020-03-22,IND,32.67,,32.88
2020-03-23,IND,40.44,,35.93
2020-03-24,IND,25.3,,29.32
2020-03-25,IND,21.93,,30.33
2020-03-26,IND,21.22,,32.03
2020-03-27,IND,21.93,,34.4
2020-03-28,IND,21.92,,32.85
2020-03-29,IND,21.19,,29.93
2020-03-30,IND,19.22,,27.18
2020-03-31,IND,17.86,,25.45
2020-04-01,IND,17.67,,24.93
2020-04-02,IND,16.99,,24.43
2020-04-03,IND,16.72,,24.82
2020-04-04,IND,16.58,,22.82
2020-04-05,IND,16.3,,24.73
2020-04-06,IND,16.69,,23.12
2020-04-07,IND,16.78,,23.14
2020-04-08,IND,17.34,,25.39
2020-04-09,IND,17.25,,24.81
2020-04-10,IND,17.56,,24.58
2020-04-11,IND,17.28,,25.07
2020-04-12,IND,17.28,,25.78
2020-04-13,IND,17.49,,25.26
2020-04-14,IND,18.73,,27.15
2020-04-15,IND,18.56,,26.54
2020-04-16,IND,18.04,,26.11
2020-04-17,IND,17.94,,25.17
2020-04-18,IND,17.79,,24.87
2020-04-19,IND,18.96,,25.94
2020-04-20,IND,19.07,,25.95
2020-04-21,IND,18.62,,25.3
2020-04-22,IND,18.23,,25.55
2020-04-23,IND,18.62,,24.78
2020-04-24,IND,18.92,,24.67
2020-04-25,IND,18.17,,24.71
2020-04-26,IND,18.21,,25.32
2020-04-27,IND,19.22,,26.66
alternative_name,IDN,Indonesia,,Indonesia
2020-01-13,IDN,100.0,,100.0
2020-01-14,IDN,100.95,,100.61
2020-01-15,IDN,103.17,,97.86
2020-01-16,IDN,103.49,,100.22
2020-01-17,IDN,127.22,,114.75
2020-01-18,IDN,135.77,,128.47
2020-01-19,IDN,109.68,,107.06
2020-01-20,IDN,103.62,,103.86
2020-01-21,IDN,101.54,,100.7
2020-01-22,IDN,106.06,,104.28
2020-01-23,IDN,110.31,,102.69
2020-01-24,IDN,142.98,,125.3
2020-01-25,IDN,144.2,,131.44
2020-01-26,IDN,116.83,,111.84
2020-01-27,IDN,105.27,,106.66
2020-01-28,IDN,105.0,,106.36
2020-01-29,IDN,102.55,,100.34
2020-01-30,IDN,100.66,,99.32
2020-01-31,IDN,129.64,,118.64
2020-02-01,IDN,147.18,,131.66
2020-02-02,IDN,117.4,,113.51
2020-02-03,IDN,103.69,,103.42
2020-02-04,IDN,103.6,,102.42
2020-02-05,IDN,105.0,,103.29
2020-02-06,IDN,106.75,,103.7
2020-02-07,IDN,131.57,,115.09
2020-02-08,IDN,145.83,,129.25
2020-02-09,IDN,112.79,,110.41
2020-02-10,IDN,103.37,,102.7
2020-02-11,IDN,102.29,,98.81
2020-02-12,IDN,102.07,,97.3
2020-02-13,IDN,107.27,,102.12
2020-02-14,IDN,133.75,,116.83
2020-02-15,IDN,142.78,,125.67
2020-02-16,IDN,109.17,,102.73
2020-02-17,IDN,98.27,,95.96
2020-02-18,IDN,96.71,,95.66
2020-02-19,IDN,103.73,,97.78
2020-02-20,IDN,107.9,,100.52
2020-02-21,IDN,134.18,,114.25
2020-02-22,IDN,142.24,,125.6
2020-02-23,IDN,107.99,,99.26
2020-02-24,IDN,102.07,,96.88
2020-02-25,IDN,99.4,,93.63
2020-02-26,IDN,98.92,,91.96
2020-02-27,IDN,100.77,,91.42
2020-02-28,IDN,129.12,,111.25
2020-02-29,IDN,143.34,,119.76
2020-03-01,IDN,110.82,,97.89
2020-03-02,IDN,97.69,,94.71
2020-03-03,IDN,95.87,,95.13
2020-03-04,IDN,97.14,,90.37
2020-03-05,IDN,102.06,,95.05
2020-03-06,IDN,130.82,,110.2
2020-03-07,IDN,139.89,,117.99
2020-03-08,IDN,106.16,,96.21
2020-03-09,IDN,96.88,,89.48
2020-03-10,IDN,96.96,,91.21
2020-03-11,IDN,96.2,,88.5
2020-03-12,IDN,93.03,,86.82
2020-03-13,IDN,114.99,,98.41
2020-03-14,IDN,116.88,,98.25
2020-03-15,IDN,87.76,,75.32
2020-03-16,IDN,77.54,,66.82
2020-03-17,IDN,72.22,,62.19
2020-03-18,IDN,67.97,,59.46
2020-03-19,IDN,62.5,,50.97
2020-03-20,IDN,66.39,,51.77
2020-03-21,IDN,64.0,,48.79
2020-03-22,IDN,51.47,,39.75
2020-03-23,IDN,46.59,,36.13
2020-03-24,IDN,40.72,,30.27
2020-03-25,IDN,39.29,,29.63
2020-03-26,IDN,39.48,,31.52
2020-03-27,IDN,43.74,,33.03
2020-03-28,IDN,42.48,,31.91
2020-03-29,IDN,40.44,,31.08
2020-03-30,IDN,39.72,,30.86
2020-03-31,IDN,40.62,,32.03
2020-04-01,IDN,42.03,,31.54
2020-04-02,IDN,41.87,,32.61
2020-04-03,IDN,43.66,,33.73
2020-04-04,IDN,45.19,,33.81
2020-04-05,IDN,42.23,,32.51
2020-04-06,IDN,41.82,,32.38
2020-04-07,IDN,41.97,,31.5
2020-04-08,IDN,41.76,,32.0
2020-04-09,IDN,41.47,,30.48
2020-04-10,IDN,42.66,,32.73
2020-04-11,IDN,42.26,,33.32
2020-04-12,IDN,41.82,,31.55
2020-04-13,IDN,42.14,,33.06
2020-04-14,IDN,42.52,,33.3
2020-04-15,IDN,42.33,,33.34
2020-04-16,IDN,41.52,,33.65
2020-04-17,IDN,42.84,,32.29
2020-04-18,IDN,45.05,,34.45
2020-04-19,IDN,42.91,,32.54
2020-04-20,IDN,43.57,,32.83
2020-04-21,IDN,43.07,,32.51
2020-04-22,IDN,43.8,,33.64
2020-04-23,IDN,38.26,,28.66
2020-04-24,IDN,36.46,,29.41
2020-04-25,IDN,37.51,,29.9
2020-04-26,IDN,39.16,,30.85
2020-04-27,IDN,37.98,,28.65
2020-01-13,IRL,100.0,100.0,100.0
2020-01-14,IRL,113.54,101.47,114.6
2020-01-15,IRL,113.02,105.76,120.48
2020-01-16,IRL,123.29,109.21,122.95
2020-01-17,IRL,127.76,116.67,150.65
2020-01-18,IRL,130.2,114.31,175.73
2020-01-19,IRL,116.27,110.74,126.37
2020-01-20,IRL,115.13,110.35,127.41
2020-01-21,IRL,116.94,106.75,127.55
2020-01-22,IRL,119.09,106.14,129.52
2020-01-23,IRL,120.16,111.58,130.33
2020-01-24,IRL,131.57,119.46,156.0
2020-01-25,IRL,139.57,124.24,190.76
2020-01-26,IRL,119.13,107.62,122.35
2020-01-27,IRL,109.41,111.68,115.36
2020-01-28,IRL,111.59,110.26,116.22
2020-01-29,IRL,117.47,111.99,122.18
2020-01-30,IRL,120.01,114.4,128.04
2020-01-31,IRL,138.74,134.85,175.5
2020-02-01,IRL,141.94,129.7,206.81
2020-02-02,IRL,120.11,116.05,124.82
2020-02-03,IRL,107.74,115.84,117.6
2020-02-04,IRL,114.74,111.56,127.82
2020-02-05,IRL,115.79,114.14,127.67
2020-02-06,IRL,119.08,118.44,132.0
2020-02-07,IRL,138.66,132.25,174.38
2020-02-08,IRL,136.41,122.7,197.61
2020-02-09,IRL,105.52,104.43,108.3
2020-02-10,IRL,108.86,116.87,113.22
2020-02-11,IRL,111.78,111.57,109.18
2020-02-12,IRL,120.17,115.94,122.11
2020-02-13,IRL,122.45,119.58,138.83
2020-02-14,IRL,148.33,136.75,189.0
2020-02-15,IRL,136.51,125.93,188.57
2020-02-16,IRL,123.27,120.98,142.91
2020-02-17,IRL,129.51,126.48,151.15
2020-02-18,IRL,133.33,125.8,151.25
2020-02-19,IRL,137.54,129.93,148.25
2020-02-20,IRL,142.65,128.82,158.63
2020-02-21,IRL,157.03,146.81,183.1
2020-02-22,IRL,141.99,127.76,187.93
2020-02-23,IRL,120.65,111.69,122.82
2020-02-24,IRL,113.98,114.39,112.99
2020-02-25,IRL,114.18,112.05,111.89
2020-02-26,IRL,120.71,114.07,124.55
2020-02-27,IRL,126.33,121.67,144.98
2020-02-28,IRL,141.19,136.02,176.19
2020-02-29,IRL,127.32,129.29,172.66
2020-03-01,IRL,122.75,120.6,130.99
2020-03-02,IRL,121.44,119.28,129.56
2020-03-03,IRL,125.08,121.31,144.34
2020-03-04,IRL,124.54,115.18,136.1
2020-03-05,IRL,126.59,118.14,141.67
2020-03-06,IRL,142.0,132.79,172.4
2020-03-07,IRL,142.49,125.75,196.24
2020-03-08,IRL,128.59,118.54,141.37
2020-03-09,IRL,117.1,115.72,131.54
2020-03-10,IRL,109.29,108.21,128.47
2020-03-11,IRL,106.08,100.96,112.82
2020-03-12,IRL,92.88,79.53,100.76
2020-03-13,IRL,89.47,81.62,112.43
2020-03-14,IRL,80.93,65.19,105.11
2020-03-15,IRL,69.95,53.11,71.27
2020-03-16,IRL,61.82,39.8,51.6
2020-03-17,IRL,54.96,32.98,43.18
2020-03-18,IRL,54.48,27.02,38.47
2020-03-19,IRL,56.76,25.61,38.24
2020-03-20,IRL,60.7,24.64,38.59
2020-03-21,IRL,51.39,20.7,32.55
2020-03-22,IRL,59.8,22.78,37.08
2020-03-23,IRL,46.17,20.5,31.74
2020-03-24,IRL,44.57,19.33,29.7
2020-03-25,IRL,43.56,19.08,30.01
2020-03-26,IRL,43.93,17.03,29.07
2020-03-27,IRL,60.93,18.47,53.96
2020-03-28,IRL,32.65,12.48,39.39
2020-03-29,IRL,24.21,11.21,25.59
2020-03-30,IRL,28.42,12.6,23.71
2020-03-31,IRL,28.76,12.17,24.82
2020-04-01,IRL,28.86,11.84,24.31
2020-04-02,IRL,29.19,11.59,22.83
2020-04-03,IRL,31.41,11.95,25.53
2020-04-04,IRL,26.47,9.58,25.31
2020-04-05,IRL,22.99,10.95,20.34
2020-04-06,IRL,29.75,11.95,25.45
2020-04-07,IRL,32.72,11.61,30.37
2020-04-08,IRL,33.68,11.78,30.79
2020-04-09,IRL,32.6,11.92,27.46
2020-04-10,IRL,31.38,11.61,30.13
2020-04-11,IRL,27.02,10.26,29.79
2020-04-12,IRL,19.52,8.65,18.13
2020-04-13,IRL,24.78,10.7,25.9
2020-04-14,IRL,31.97,11.88,27.7
2020-04-15,IRL,32.6,11.44,29.83
2020-04-16,IRL,34.27,12.04,29.35
2020-04-17,IRL,35.65,12.05,30.7
2020-04-18,IRL,29.82,11.04,30.34
2020-04-19,IRL,28.07,11.84,33.53
2020-04-20,IRL,36.79,14.25,37.78
2020-04-21,IRL,36.06,13.04,35.95
2020-04-22,IRL,35.8,13.32,33.16
2020-04-23,IRL,35.99,11.76,30.47
2020-04-24,IRL,37.2,12.16,31.67
2020-04-25,IRL,31.58,11.35,33.02
2020-04-26,IRL,27.19,11.03,25.01
2020-04-27,IRL,34.49,13.01,27.83
alternative_name,ISR,ישראל,,ישראל
2020-01-13,ISR,100.0,,100.0
2020-01-14,ISR,102.65,,101.98
2020-01-15,ISR,102.91,,104.91
2020-01-16,ISR,112.6,,121.5
2020-01-17,ISR,85.85,,86.39
2020-01-18,ISR,90.93,,82.07
2020-01-19,ISR,96.24,,80.85
2020-01-20,ISR,95.49,,84.88
2020-01-21,ISR,100.28,,81.95
2020-01-22,ISR,99.96,,99.01
2020-01-23,ISR,106.01,,108.37
2020-01-24,ISR,80.56,,80.64
2020-01-25,ISR,91.75,,85.31
2020-01-26,ISR,100.63,,97.66
2020-01-27,ISR,98.91,,96.74
2020-01-28,ISR,99.18,,98.84
2020-01-29,ISR,99.96,,98.81
2020-01-30,ISR,106.8,,113.02
2020-01-31,ISR,82.63,,88.92
2020-02-01,ISR,91.83,,78.1
2020-02-02,ISR,105.09,,98.42
2020-02-03,ISR,99.37,,96.66
2020-02-04,ISR,99.0,,97.39
2020-02-05,ISR,98.11,,97.2
2020-02-06,ISR,109.61,,117.82
2020-02-07,ISR,81.78,,83.59
2020-02-08,ISR,87.9,,70.27
2020-02-09,ISR,98.26,,90.08
2020-02-10,ISR,103.06,,96.19
2020-02-11,ISR,103.71,,100.42
2020-02-12,ISR,110.16,,113.38
2020-02-13,ISR,124.07,,135.79
2020-02-14,ISR,102.57,,117.4
2020-02-15,ISR,112.53,,106.47
2020-02-16,ISR,111.74,,108.05
2020-02-17,ISR,112.46,,114.34
2020-02-18,ISR,113.76,,116.67
2020-02-19,ISR,106.5,,98.66
2020-02-20,ISR,125.17,,133.22
2020-02-21,ISR,103.55,,114.74
2020-02-22,ISR,100.16,,95.16
2020-02-23,ISR,112.64,,110.63
2020-02-24,ISR,110.16,,109.24
2020-02-25,ISR,113.75,,111.03
2020-02-26,ISR,110.88,,114.56
2020-02-27,ISR,124.42,,143.74
2020-02-28,ISR,100.19,,121.7
2020-02-29,ISR,96.91,,89.6
2020-03-01,ISR,113.45,,125.46
2020-03-02,ISR,119.92,,156.89
2020-03-03,ISR,104.73,,112.06
2020-03-04,ISR,105.8,,111.92
2020-03-05,ISR,110.9,,126.62
2020-03-06,ISR,83.08,,96.73
2020-03-07,ISR,91.15,,95.02
2020-03-08,ISR,102.68,,117.09
2020-03-09,ISR,104.92,,136.92
2020-03-10,ISR,99.57,,120.62
2020-03-11,ISR,91.09,,99.26
2020-03-12,ISR,73.96,,72.54
2020-03-13,ISR,49.51,,45.74
2020-03-14,ISR,53.12,,48.75
2020-03-15,ISR,62.36,,59.38
2020-03-16,ISR,62.01,,59.39
2020-03-17,ISR,43.3,,31.9
2020-03-18,ISR,38.28,,30.67
2020-03-19,ISR,36.98,,28.44
2020-03-20,ISR,25.79,,18.87
2020-03-21,ISR,29.13,,23.3
2020-03-22,ISR,40.04,,31.77
2020-03-23,ISR,39.23,,33.54
2020-03-24,ISR,41.29,,38.82
2020-03-25,ISR,41.27,,44.87
2020-03-26,ISR,35.53,,30.37
2020-03-27,ISR,26.03,,24.13
2020-03-28,ISR,26.94,,23.68
2020-03-29,ISR,36.18,,27.74
2020-03-30,ISR,34.92,,27.93
2020-03-31,ISR,33.99,,26.4
2020-04-01,ISR,34.55,,25.02
2020-04-02,ISR,36.53,,27.48
2020-04-03,ISR,26.88,,21.9
2020-04-04,ISR,27.74,,22.87
2020-04-05,ISR,42.06,,28.63
2020-04-06,ISR,45.65,,31.95
2020-04-07,ISR,43.95,,33.68
2020-04-08,ISR,20.78,,17.78
2020-04-09,ISR,22.25,,19.78
2020-04-10,ISR,25.6,,19.79
2020-04-11,ISR,29.77,,23.75
2020-04-12,ISR,43.85,,32.28
2020-04-13,ISR,42.17,,35.2
2020-04-14,ISR,28.91,,24.74
2020-04-15,ISR,27.46,,23.93
2020-04-16,ISR,44.25,,37.62
2020-04-17,ISR,35.64,,32.06
2020-04-18,ISR,39.44,,37.64
2020-04-19,ISR,52.23,,45.84
2020-04-20,ISR,49.3,,40.92
2020-04-21,ISR,52.6,,41.39
2020-04-22,ISR,55.38,,42.49
2020-04-23,ISR,57.09,,48.41
2020-04-24,ISR,36.2,,31.87
2020-04-25,ISR,42.11,,37.95
2020-04-26,ISR,60.76,,52.92
2020-04-27,ISR,53.28,,45.27
alternative_name,ITA,Italia,Italia,Italia
2020-01-13,ITA,100.0,100.0,100.0
2020-01-14,ITA,102.63,100.82,102.1
2020-01-15,ITA,105.41,100.4,104.86
2020-01-16,ITA,106.18,99.52,107.32
2020-01-17,ITA,114.69,107.35,122.71
2020-01-18,ITA,127.45,113.33,142.38
2020-01-19,ITA,110.65,108.25,109.49
2020-01-20,ITA,102.59,102.14,99.19
2020-01-21,ITA,103.94,99.04,102.26
2020-01-22,ITA,106.67,100.05,105.19
2020-01-23,ITA,107.02,102.72,109.44
2020-01-24,ITA,119.01,107.54,126.34
2020-01-25,ITA,126.85,116.79,150.68
2020-01-26,ITA,109.51,110.36,111.59
2020-01-27,ITA,99.61,101.6,101.22
2020-01-28,ITA,102.59,101.95,104.22
2020-01-29,ITA,104.68,102.49,109.74
2020-01-30,ITA,105.67,100.8,110.64
2020-01-31,ITA,114.35,101.93,127.71
2020-02-01,ITA,125.55,107.43,149.16
2020-02-02,ITA,111.41,106.2,118.22
2020-02-03,ITA,100.52,98.79,108.19
2020-02-04,ITA,101.89,99.71,108.79
2020-02-05,ITA,103.77,98.91,108.09
2020-02-06,ITA,105.58,103.67,111.82
2020-02-07,ITA,119.19,114.12,131.64
2020-02-08,ITA,129.46,117.08,160.32
2020-02-09,ITA,117.1,113.16,118.67
2020-02-10,ITA,104.55,108.57,108.86
2020-02-11,ITA,108.02,109.4,117.98
2020-02-12,ITA,112.5,110.36,122.37
2020-02-13,ITA,116.51,117.55,132.34
2020-02-14,ITA,139.93,127.08,170.85
2020-02-15,ITA,145.29,130.72,194.34
2020-02-16,ITA,132.32,125.6,144.17
2020-02-17,ITA,110.43,119.01,123.94
2020-02-18,ITA,112.72,118.0,131.03
2020-02-19,ITA,118.28,120.44,132.99
2020-02-20,ITA,120.67,124.06,142.68
2020-02-21,ITA,135.58,126.36,158.11
2020-02-22,ITA,139.43,126.83,181.74
2020-02-23,ITA,114.78,113.18,129.3
2020-02-24,ITA,98.2,96.25,107.66
2020-02-25,ITA,92.5,81.28,94.26
2020-02-26,ITA,89.15,74.29,82.94
2020-02-27,ITA,90.16,74.11,83.27
2020-02-28,ITA,97.78,76.73,92.59
2020-02-29,ITA,100.27,76.34,100.06
2020-03-01,ITA,83.48,69.12,65.47
2020-03-02,ITA,81.65,67.14,63.94
2020-03-03,ITA,85.76,65.83,70.14
2020-03-04,ITA,84.99,61.44,71.71
2020-03-05,ITA,82.37,59.45,66.63
2020-03-06,ITA,84.73,57.32,71.88
2020-03-07,ITA,84.19,52.0,76.0
2020-03-08,ITA,68.71,46.69,51.9
2020-03-09,ITA,54.84,37.69,39.86
2020-03-10,ITA,37.32,23.02,29.4
2020-03-11,ITA,30.97,19.0,27.09
2020-03-12,ITA,23.12,13.06,18.21
2020-03-13,ITA,21.55,11.93,18.09
2020-03-14,ITA,16.85,10.96,16.08
2020-03-15,ITA,15.92,11.13,15.86
2020-03-16,ITA,19.58,10.88,15.68
2020-03-17,ITA,19.4,10.76,15.33
2020-03-18,ITA,19.1,10.22,15.07
2020-03-19,ITA,19.82,10.35,15.84
2020-03-20,ITA,19.94,10.17,17.33
2020-03-21,ITA,16.88,9.51,16.08
2020-03-22,ITA,13.22,9.23,11.41
2020-03-23,ITA,17.28,9.7,13.05
2020-03-24,ITA,17.79,9.29,13.67
2020-03-25,ITA,17.69,9.31,12.87
2020-03-26,ITA,17.16,8.86,12.67
2020-03-27,ITA,17.89,8.43,14.16
2020-03-28,ITA,16.53,8.59,14.86
2020-03-29,ITA,13.89,9.18,10.97
2020-03-30,ITA,17.83,9.5,12.89
2020-03-31,ITA,18.85,9.76,13.93
2020-04-01,ITA,18.92,9.22,14.45
2020-04-02,ITA,19.69,9.61,14.92
2020-04-03,ITA,20.08,8.57,16.03
2020-04-04,ITA,18.14,8.58,16.48
2020-04-05,ITA,15.64,9.25,13.05
2020-04-06,ITA,19.96,9.68,14.64
2020-04-07,ITA,21.51,11.43,16.42
2020-04-08,ITA,23.02,10.18,17.47
2020-04-09,ITA,23.97,10.3,19.14
2020-04-10,ITA,25.06,10.05,21.25
2020-04-11,ITA,22.0,9.27,20.58
2020-04-12,ITA,12.66,8.71,11.43
2020-04-13,ITA,15.13,10.25,12.05
2020-04-14,ITA,21.84,11.23,15.41
2020-04-15,ITA,23.68,11.32,17.06
2020-04-16,ITA,24.21,11.2,17.77
2020-04-17,ITA,24.65,11.22,18.86
2020-04-18,ITA,22.42,10.6,19.21
2020-04-19,ITA,19.4,11.38,15.37
2020-04-20,ITA,22.62,12.05,14.46
2020-04-21,ITA,24.26,11.96,16.56
2020-04-22,ITA,25.1,12.25,17.21
2020-04-23,ITA,26.26,11.41,18.54
2020-04-24,ITA,27.09,11.36,20.51
2020-04-25,ITA,21.75,10.93,19.33
2020-04-26,ITA,22.82,13.16,20.11
2020-04-27,ITA,26.3,13.35,19.86
alternative_name,JPN,日本,日本,日本
2020-01-13,JPN,100.0,100.0,100.0
2020-01-14,JPN,97.94,99.33,96.07
2020-01-15,JPN,99.14,101.16,102.01
2020-01-16,JPN,103.16,107.02,108.67
2020-01-17,JPN,123.15,128.61,135.81
2020-01-18,JPN,130.54,131.7,148.78
2020-01-19,JPN,104.44,104.9,105.94
2020-01-20,JPN,100.01,102.13,101.99
2020-01-21,JPN,99.73,102.41,103.65
2020-01-22,JPN,99.02,101.15,97.98
2020-01-23,JPN,102.76,105.97,108.94
2020-01-24,JPN,129.78,131.96,147.47
2020-01-25,JPN,131.34,132.99,148.88
2020-01-26,JPN,101.47,101.53,99.96
2020-01-27,JPN,94.7,96.58,90.56
2020-01-28,JPN,99.11,100.7,103.86
2020-01-29,JPN,101.33,102.45,110.98
2020-01-30,JPN,101.75,103.5,109.17
2020-01-31,JPN,128.05,129.82,145.33
2020-02-01,JPN,132.95,131.35,148.04
2020-02-02,JPN,106.91,109.27,115.13
2020-02-03,JPN,103.28,106.53,113.98
2020-02-04,JPN,103.66,108.0,116.67
2020-02-05,JPN,103.12,105.15,109.4
2020-02-06,JPN,105.07,108.17,111.67
2020-02-07,JPN,132.39,132.29,143.57
2020-02-08,JPN,148.54,155.72,154.39
2020-02-09,JPN,120.49,120.26,121.72
2020-02-10,JPN,128.3,127.42,138.39
2020-02-11,JPN,112.01,113.31,119.7
2020-02-12,JPN,109.2,112.26,121.38
2020-02-13,JPN,110.99,114.08,124.99
2020-02-14,JPN,134.71,133.01,150.75
2020-02-15,JPN,131.54,128.41,138.76
2020-02-16,JPN,114.42,114.64,119.97
2020-02-17,JPN,111.43,112.88,122.2
2020-02-18,JPN,111.19,112.02,122.62
2020-02-19,JPN,112.58,112.54,124.25
2020-02-20,JPN,116.79,116.33,127.0
2020-02-21,JPN,140.56,134.17,145.9
2020-02-22,JPN,161.69,146.81,163.51
2020-02-23,JPN,142.83,130.41,145.52
2020-02-24,JPN,116.21,112.61,121.18
2020-02-25,JPN,107.01,104.56,112.83
2020-02-26,JPN,107.46,102.38,111.53
2020-02-27,JPN,103.29,97.64,104.84
2020-02-28,JPN,112.22,102.82,112.22
