country,date,parks,residential,retail-and-recreation,transit-stations,workplaces,grocery-and-pharmacy
SEN,2020-03-05,0.0,1.0,-3.0,-2.0,2.0,0.0
SEN,2020-03-06,0.0,1.0,-2.0,-1.0,3.0,0.0
SEN,2020-03-07,0.0,0.0,1.0,0.0,4.0,0.0
SEN,2020-03-08,-2.0,0.0,0.0,0.0,5.0,0.0
SEN,2020-03-09,-3.0,0.0,-2.0,-1.0,4.0,-1.0
SEN,2020-03-10,-2.0,0.0,-2.0,-3.0,3.0,-2.0
SEN,2020-03-11,-2.0,0.0,-3.0,-4.0,3.0,-3.0
SEN,2020-03-12,-2.0,0.0,-3.0,-3.0,3.0,-2.0
SEN,2020-03-13,-4.0,1.0,-6.0,-4.0,3.0,-1.0
SEN,2020-03-14,-5.0,1.0,-8.0,-7.0,2.0,-2.0
SEN,2020-03-15,-8.0,2.0,-10.0,-7.0,-2.0,-1.0
SEN,2020-03-16,-8.0,5.0,-11.0,-8.0,-13.0,-1.0
SEN,2020-03-17,-8.0,6.0,-15.0,-13.0,-14.0,-4.0
SEN,2020-03-18,-9.0,7.0,-19.0,-17.0,-15.0,-5.0
SEN,2020-03-19,-10.0,9.0,-21.0,-20.0,-16.0,-7.0
SEN,2020-03-20,-15.0,9.0,-25.0,-23.0,-16.0,-10.0
SEN,2020-03-21,-20.0,9.0,-31.0,-32.0,-12.0,-15.0
SEN,2020-03-22,-22.0,9.0,-33.0,-37.0,-10.0,-17.0
SEN,2020-03-23,-20.0,13.0,-31.0,-37.0,-27.0,-17.0
SEN,2020-03-24,-23.0,17.0,-41.0,-45.0,-32.0,-29.0
SEN,2020-03-25,-25.0,18.0,-42.0,-47.0,-34.0,-28.0
SEN,2020-03-26,-23.0,18.0,-42.0,-48.0,-35.0,-28.0
SEN,2020-03-27,-26.0,19.0,-44.0,-51.0,-34.0,-28.0
SEN,2020-03-28,-29.0,16.0,-46.0,-52.0,-24.0,-30.0
SEN,2020-03-29,-28.0,12.0,-44.0,-50.0,-10.0,-31.0
SEN,2020-03-30,-22.0,18.0,-40.0,-46.0,-34.0,-26.0
SEN,2020-03-31,-23.0,17.0,-41.0,-49.0,-35.0,-27.0
SEN,2020-04-01,-25.0,18.0,-43.0,-48.0,-35.0,-28.0
SEN,2020-04-02,-24.0,19.0,-42.0,-47.0,-35.0,-27.0
SEN,2020-04-03,-25.0,19.0,-43.0,-48.0,-34.0,-28.0
SEN,2020-04-04,-29.0,17.0,-49.0,-53.0,-30.0,-33.0
SEN,2020-04-05,-27.0,12.0,-43.0,-50.0,-9.0,-31.0
SEN,2020-04-06,-24.0,17.0,-37.0,-44.0,-33.0,-25.0
SEN,2020-04-07,-24.0,17.0,-38.0,-47.0,-34.0,-27.0
SEN,2020-04-08,-28.0,17.0,-41.0,-48.0,-34.0,-28.0
SEN,2020-04-09,-26.0,19.0,-41.0,-48.0,-34.0,-28.0
SEN,2020-04-10,-28.0,19.0,-42.0,-49.0,-33.0,-29.0
SEN,2020-04-11,-31.0,15.0,-43.0,-49.0,-22.0,-30.0
SGP,2020-02-16,-7.0,7.0,-12.0,-14.0,-4.0,-7.0
SGP,2020-02-17,-7.0,7.0,-13.0,-15.0,-5.0,-8.0
SGP,2020-02-18,-6.0,7.0,-14.0,-15.0,-5.0,-13.0
SGP,2020-02-19,-9.0,7.0,-14.0,-12.0,-5.0,-13.0
SGP,2020-02-20,-14.0,8.0,-11.0,-12.0,-1.0,-13.0
SGP,2020-02-21,-7.0,7.0,-11.0,-15.0,-2.0,-9.0
SGP,2020-02-22,-4.0,6.0,-13.0,-18.0,-4.0,-11.0
SGP,2020-02-23,-10.0,6.0,-12.0,-15.0,-4.0,-9.0
SGP,2020-02-24,-4.0,6.0,-11.0,-14.0,-3.0,-7.0
SGP,2020-02-25,-3.0,7.0,-12.0,-14.0,-4.0,-11.0
SGP,2020-02-26,-5.0,6.0,-12.0,-10.0,-4.0,-10.0
SGP,2020-02-27,-7.0,7.0,-9.0,-10.0,0.0,-9.0
SGP,2020-02-28,-4.0,6.0,-8.0,-12.0,0.0,-8.0
SGP,2020-02-29,-1.0,5.0,-10.0,-15.0,-2.0,-9.0
SGP,2020-03-01,-5.0,5.0,-9.0,-14.0,-2.0,-6.0
SGP,2020-03-02,-5.0,6.0,-8.0,-12.0,-1.0,-5.0
SGP,2020-03-03,-6.0,6.0,-10.0,-13.0,-1.0,-9.0
SGP,2020-03-04,-10.0,6.0,-11.0,-10.0,-2.0,-12.0
SGP,2020-03-05,-10.0,6.0,-9.0,-9.0,1.0,-10.0
SGP,2020-03-06,-12.0,6.0,-9.0,-13.0,2.0,-9.0
SGP,2020-03-07,-11.0,6.0,-10.0,-15.0,-1.0,-9.0
SGP,2020-03-08,-8.0,6.0,-11.0,-15.0,-2.0,-8.0
SGP,2020-03-09,-7.0,6.0,-11.0,-13.0,-1.0,-7.0
SGP,2020-03-10,-6.0,6.0,-12.0,-13.0,-1.0,-9.0
SGP,2020-03-11,-9.0,7.0,-13.0,-12.0,-2.0,-11.0
SGP,2020-03-12,-9.0,7.0,-12.0,-10.0,-1.0,-9.0
SGP,2020-03-13,-6.0,8.0,-10.0,-13.0,0.0,-9.0
SGP,2020-03-14,1.0,6.0,-12.0,-16.0,-1.0,-9.0
SGP,2020-03-15,3.0,7.0,-13.0,-17.0,-6.0,-8.0
SGP,2020-03-16,1.0,9.0,-9.0,-16.0,-12.0,3.0
SGP,2020-03-17,1.0,9.0,-9.0,-17.0,-13.0,11.0
SGP,2020-03-18,-3.0,12.0,-12.0,-19.0,-15.0,-2.0
SGP,2020-03-19,-3.0,12.0,-13.0,-19.0,-15.0,-2.0
SGP,2020-03-20,-8.0,14.0,-11.0,-21.0,-11.0,-5.0
SGP,2020-03-21,-16.0,11.0,-14.0,-24.0,-4.0,-4.0
SGP,2020-03-22,-18.0,12.0,-18.0,-29.0,-9.0,-7.0
SGP,2020-03-23,-21.0,12.0,-15.0,-24.0,-12.0,-2.0
SGP,2020-03-24,-10.0,12.0,-13.0,-24.0,-13.0,3.0
SGP,2020-03-25,-13.0,14.0,-16.0,-25.0,-15.0,0.0
SGP,2020-03-26,-16.0,14.0,-18.0,-25.0,-16.0,4.0
SGP,2020-03-27,-24.0,18.0,-20.0,-27.0,-13.0,0.0
SGP,2020-03-28,-15.0,15.0,-23.0,-33.0,-8.0,3.0
SGP,2020-03-29,-12.0,15.0,-28.0,-40.0,-15.0,-6.0
SGP,2020-03-30,-15.0,16.0,-21.0,-29.0,-18.0,-1.0
SGP,2020-03-31,-11.0,15.0,-20.0,-29.0,-19.0,0.0
SGP,2020-04-01,-16.0,18.0,-23.0,-32.0,-22.0,-8.0
SGP,2020-04-02,-23.0,19.0,-25.0,-33.0,-27.0,-4.0
SGP,2020-04-03,-29.0,21.0,-21.0,-32.0,-19.0,18.0
SGP,2020-04-04,-27.0,15.0,-24.0,-36.0,-7.0,8.0
SGP,2020-04-05,-27.0,14.0,-23.0,-40.0,-10.0,-1.0
SGP,2020-04-06,-27.0,18.0,-19.0,-34.0,-27.0,10.0
SGP,2020-04-07,-38.0,33.0,-52.0,-55.0,-53.0,-7.0
SGP,2020-04-08,-45.0,39.0,-58.0,-63.0,-63.0,-20.0
SGP,2020-04-09,-38.0,39.0,-57.0,-63.0,-65.0,-12.0
SGP,2020-04-10,-44.0,53.0,-63.0,-74.0,-82.0,-13.0
SGP,2020-04-11,-51.0,32.0,-61.0,-66.0,-51.0,-21.0
SLV,2020-02-16,-2.0,0.0,0.0,1.0,5.0,4.0
SLV,2020-02-17,0.0,-1.0,0.0,3.0,4.0,1.0
SLV,2020-02-18,-1.0,-1.0,0.0,2.0,3.0,0.0
SLV,2020-02-19,-3.0,0.0,0.0,3.0,3.0,-1.0
SLV,2020-02-20,-4.0,-1.0,0.0,2.0,7.0,1.0
SLV,2020-02-21,-3.0,0.0,0.0,-2.0,4.0,1.0
SLV,2020-02-22,-1.0,0.0,0.0,-3.0,2.0,1.0
SLV,2020-02-23,-3.0,0.0,-1.0,-1.0,4.0,1.0
SLV,2020-02-24,-3.0,-1.0,0.0,-1.0,4.0,-1.0
SLV,2020-02-25,1.0,-1.0,-1.0,-1.0,4.0,-2.0
SLV,2020-02-26,-1.0,0.0,-1.0,-2.0,4.0,-2.0
SLV,2020-02-27,-3.0,-1.0,2.0,-1.0,7.0,3.0
SLV,2020-02-28,-2.0,-1.0,4.0,0.0,7.0,6.0
SLV,2020-02-29,1.0,-1.0,6.0,1.0,5.0,7.0
SLV,2020-03-01,0.0,-1.0,4.0,3.0,6.0,7.0
SLV,2020-03-02,-2.0,-1.0,3.0,1.0,6.0,5.0
SLV,2020-03-03,-1.0,-1.0,2.0,-1.0,5.0,3.0
SLV,2020-03-04,-2.0,-1.0,1.0,-3.0,5.0,1.0
SLV,2020-03-05,-3.0,-1.0,0.0,-3.0,8.0,0.0
SLV,2020-03-06,-3.0,-1.0,-1.0,-4.0,7.0,0.0
SLV,2020-03-07,-3.0,1.0,-1.0,-6.0,4.0,0.0
SLV,2020-03-08,-3.0,0.0,-1.0,-4.0,4.0,0.0
SLV,2020-03-09,-4.0,0.0,-2.0,-2.0,6.0,1.0
SLV,2020-03-10,-2.0,-1.0,-1.0,-2.0,5.0,6.0
SLV,2020-03-11,-3.0,1.0,-3.0,-7.0,0.0,11.0
SLV,2020-03-12,-10.0,4.0,-7.0,-14.0,-4.0,9.0
SLV,2020-03-13,-12.0,4.0,-8.0,-16.0,-1.0,11.0
SLV,2020-03-14,-17.0,5.0,-14.0,-19.0,-1.0,7.0
SLV,2020-03-15,-20.0,6.0,-19.0,-23.0,-5.0,5.0
SLV,2020-03-16,-19.0,8.0,-18.0,-23.0,-11.0,9.0
SLV,2020-03-17,-23.0,10.0,-25.0,-26.0,-17.0,3.0
SLV,2020-03-18,-27.0,13.0,-33.0,-33.0,-23.0,-1.0
SLV,2020-03-19,-37.0,18.0,-41.0,-42.0,-33.0,0.0
SLV,2020-03-20,-45.0,21.0,-52.0,-49.0,-38.0,-15.0
SLV,2020-03-21,-55.0,20.0,-62.0,-56.0,-39.0,-27.0
SLV,2020-03-22,-73.0,24.0,-82.0,-73.0,-55.0,-57.0
SLV,2020-03-23,-67.0,34.0,-76.0,-69.0,-66.0,-50.0
SLV,2020-03-24,-68.0,34.0,-78.0,-70.0,-68.0,-54.0
SLV,2020-03-25,-67.0,34.0,-77.0,-70.0,-68.0,-52.0
SLV,2020-03-26,-68.0,34.0,-77.0,-70.0,-68.0,-50.0
SLV,2020-03-27,-67.0,34.0,-75.0,-69.0,-65.0,-47.0
SLV,2020-03-28,-70.0,28.0,-79.0,-71.0,-60.0,-56.0
SLV,2020-03-29,-72.0,23.0,-81.0,-73.0,-50.0,-62.0
SLV,2020-03-30,-60.0,32.0,-69.0,-64.0,-64.0,-45.0
SLV,2020-03-31,-61.0,31.0,-69.0,-64.0,-64.0,-43.0
SLV,2020-04-01,-61.0,32.0,-70.0,-63.0,-65.0,-43.0
SLV,2020-04-02,-62.0,32.0,-71.0,-65.0,-65.0,-45.0
SLV,2020-04-03,-64.0,33.0,-72.0,-66.0,-63.0,-46.0
SLV,2020-04-04,-68.0,28.0,-76.0,-69.0,-57.0,-52.0
SLV,2020-04-05,-70.0,22.0,-78.0,-70.0,-48.0,-58.0
SLV,2020-04-06,-62.0,33.0,-70.0,-67.0,-67.0,-45.0
SLV,2020-04-07,-66.0,33.0,-75.0,-69.0,-70.0,-52.0
SLV,2020-04-08,-66.0,34.0,-75.0,-70.0,-72.0,-50.0
SLV,2020-04-09,-70.0,38.0,-80.0,-74.0,-79.0,-55.0
SLV,2020-04-10,-77.0,41.0,-85.0,-82.0,-83.0,-71.0
SLV,2020-04-11,-76.0,33.0,-84.0,-80.0,-72.0,-66.0
SVK,2020-02-16,42.0,0.0,8.0,5.0,-6.0,4.0
SVK,2020-02-17,45.0,0.0,6.0,3.0,-6.0,3.0
SVK,2020-02-18,31.0,1.0,4.0,0.0,-7.0,0.0
SVK,2020-02-19,31.0,0.0,5.0,1.0,-8.0,0.0
SVK,2020-02-20,16.0,2.0,-1.0,-4.0,-9.0,-1.0
SVK,2020-02-21,27.0,-1.0,5.0,8.0,1.0,2.0
SVK,2020-02-22,-14.0,-1.0,1.0,7.0,1.0,2.0
SVK,2020-02-23,10.0,0.0,4.0,5.0,-3.0,2.0
SVK,2020-02-24,31.0,0.0,5.0,7.0,-4.0,3.0
SVK,2020-02-25,13.0,1.0,1.0,1.0,-5.0,0.0
SVK,2020-02-26,12.0,1.0,2.0,3.0,-5.0,2.0
SVK,2020-02-27,2.0,3.0,-1.0,0.0,-7.0,4.0
SVK,2020-02-28,2.0,0.0,6.0,7.0,1.0,14.0
SVK,2020-02-29,-11.0,0.0,1.0,9.0,2.0,6.0
SVK,2020-03-01,2.0,1.0,0.0,5.0,-2.0,3.0
SVK,2020-03-02,3.0,1.0,0.0,1.0,-3.0,2.0
SVK,2020-03-03,-1.0,1.0,-1.0,-1.0,-3.0,1.0
SVK,2020-03-04,14.0,1.0,1.0,2.0,-3.0,3.0
SVK,2020-03-05,6.0,2.0,-1.0,-1.0,-4.0,4.0
SVK,2020-03-06,-5.0,2.0,-3.0,-4.0,-2.0,6.0
SVK,2020-03-07,8.0,1.0,2.0,3.0,2.0,16.0
SVK,2020-03-08,16.0,0.0,2.0,3.0,1.0,17.0
SVK,2020-03-09,20.0,2.0,-4.0,-6.0,-4.0,10.0
SVK,2020-03-10,10.0,4.0,-10.0,-15.0,-9.0,8.0
SVK,2020-03-11,2.0,6.0,-13.0,-22.0,-13.0,12.0
SVK,2020-03-12,2.0,9.0,-22.0,-32.0,-20.0,16.0
SVK,2020-03-13,-25.0,12.0,-49.0,-46.0,-25.0,-2.0
SVK,2020-03-14,-26.0,10.0,-71.0,-52.0,-25.0,-28.0
SVK,2020-03-15,-21.0,12.0,-71.0,-57.0,-34.0,-28.0
SVK,2020-03-16,-22.0,19.0,-67.0,-58.0,-46.0,-19.0
SVK,2020-03-17,-8.0,20.0,-71.0,-60.0,-50.0,-26.0
SVK,2020-03-18,3.0,21.0,-70.0,-61.0,-51.0,-24.0
SVK,2020-03-19,2.0,21.0,-69.0,-61.0,-51.0,-24.0
SVK,2020-03-20,-18.0,22.0,-73.0,-64.0,-49.0,-28.0
SVK,2020-03-21,-67.0,15.0,-81.0,-70.0,-41.0,-37.0
SVK,2020-03-22,-49.0,14.0,-79.0,-69.0,-41.0,-39.0
SVK,2020-03-23,-42.0,22.0,-69.0,-65.0,-50.0,-25.0
SVK,2020-03-24,-26.0,21.0,-69.0,-63.0,-51.0,-26.0
SVK,2020-03-25,-35.0,23.0,-70.0,-65.0,-51.0,-27.0
SVK,2020-03-26,-23.0,22.0,-69.0,-63.0,-51.0,-26.0
SVK,2020-03-27,-1.0,22.0,-68.0,-61.0,-49.0,-21.0
SVK,2020-03-28,-1.0,10.0,-73.0,-54.0,-34.0,-22.0
SVK,2020-03-29,-9.0,10.0,-82.0,-61.0,-38.0,-89.0
SVK,2020-03-30,-36.0,20.0,-61.0,-62.0,-48.0,-22.0
SVK,2020-03-31,-21.0,19.0,-62.0,-60.0,-48.0,-25.0
SVK,2020-04-01,-11.0,20.0,-62.0,-60.0,-48.0,-24.0
SVK,2020-04-02,-10.0,20.0,-60.0,-59.0,-48.0,-21.0
SVK,2020-04-03,-12.0,21.0,-62.0,-60.0,-47.0,-18.0
SVK,2020-04-04,-6.0,10.0,-68.0,-52.0,-32.0,-21.0
SVK,2020-04-05,26.0,8.0,-77.0,-55.0,-36.0,-88.0
SVK,2020-04-06,9.0,16.0,-52.0,-53.0,-46.0,-4.0
SVK,2020-04-07,31.0,14.0,-62.0,-47.0,-46.0,9.0
SVK,2020-04-08,4.0,20.0,-71.0,-59.0,-51.0,-2.0
SVK,2020-04-09,8.0,21.0,-71.0,-61.0,-58.0,-9.0
SVK,2020-04-10,17.0,36.0,-92.0,-79.0,-84.0,-90.0
SVK,2020-04-11,-4.0,12.0,-79.0,-56.0,-39.0,-12.0
SVN,2020-02-16,16.0,1.0,1.0,-5.0,-10.0,0.0
SVN,2020-02-17,10.0,1.0,4.0,-4.0,-9.0,2.0
SVN,2020-02-18,12.0,1.0,4.0,-4.0,-9.0,1.0
SVN,2020-02-19,19.0,0.0,4.0,-1.0,-11.0,1.0
SVN,2020-02-20,24.0,0.0,2.0,1.0,-11.0,-1.0
SVN,2020-02-21,42.0,-3.0,7.0,27.0,0.0,2.0
SVN,2020-02-22,23.0,-3.0,9.0,25.0,2.0,6.0
SVN,2020-02-23,18.0,0.0,4.0,5.0,-5.0,8.0
SVN,2020-02-24,14.0,1.0,1.0,2.0,-6.0,10.0
SVN,2020-02-25,-22.0,3.0,-9.0,-7.0,-7.0,-1.0
SVN,2020-02-26,-6.0,2.0,-4.0,-4.0,-7.0,-1.0
SVN,2020-02-27,7.0,1.0,-1.0,1.0,-7.0,0.0
SVN,2020-02-28,4.0,1.0,-1.0,3.0,-2.0,0.0
SVN,2020-02-29,-36.0,1.0,-10.0,-8.0,-1.0,-1.0
SVN,2020-03-01,-26.0,1.0,-6.0,-2.0,1.0,-2.0
SVN,2020-03-02,-13.0,1.0,-2.0,4.0,2.0,-3.0
SVN,2020-03-03,-10.0,0.0,-1.0,4.0,3.0,-2.0
SVN,2020-03-04,-2.0,0.0,0.0,6.0,3.0,1.0
SVN,2020-03-05,-12.0,0.0,-3.0,2.0,3.0,0.0
SVN,2020-03-06,-3.0,0.0,-1.0,4.0,3.0,2.0
SVN,2020-03-07,31.0,-1.0,10.0,13.0,3.0,14.0
SVN,2020-03-08,28.0,-1.0,6.0,10.0,2.0,11.0
SVN,2020-03-09,8.0,1.0,-4.0,1.0,1.0,2.0
SVN,2020-03-10,17.0,1.0,-4.0,2.0,0.0,5.0
SVN,2020-03-11,21.0,1.0,-5.0,-1.0,-1.0,15.0
SVN,2020-03-12,-8.0,5.0,-15.0,-15.0,-7.0,25.0
SVN,2020-03-13,-35.0,11.0,-36.0,-29.0,-13.0,3.0
SVN,2020-03-14,-24.0,10.0,-54.0,-29.0,-17.0,-27.0
SVN,2020-03-15,-8.0,12.0,-63.0,-36.0,-30.0,-33.0
SVN,2020-03-16,-4.0,20.0,-69.0,-54.0,-46.0,-33.0
SVN,2020-03-17,-1.0,22.0,-73.0,-55.0,-51.0,-42.0
SVN,2020-03-18,-5.0,23.0,-74.0,-56.0,-53.0,-42.0
SVN,2020-03-19,-7.0,24.0,-74.0,-57.0,-55.0,-43.0
SVN,2020-03-20,-24.0,24.0,-77.0,-58.0,-53.0,-43.0
SVN,2020-03-21,-44.0,16.0,-82.0,-53.0,-45.0,-56.0
SVN,2020-03-22,-57.0,17.0,-87.0,-64.0,-50.0,-84.0
SVN,2020-03-23,-48.0,27.0,-75.0,-67.0,-57.0,-40.0
SVN,2020-03-24,-55.0,28.0,-78.0,-69.0,-58.0,-47.0
SVN,2020-03-25,-63.0,28.0,-79.0,-70.0,-58.0,-46.0
SVN,2020-03-26,-63.0,29.0,-79.0,-71.0,-59.0,-50.0
SVN,2020-03-27,-41.0,29.0,-77.0,-64.0,-56.0,-44.0
SVN,2020-03-28,-26.0,15.0,-77.0,-45.0,-43.0,-45.0
SVN,2020-03-29,-43.0,13.0,-88.0,-54.0,-45.0,-91.0
SVN,2020-03-30,-62.0,28.0,-78.0,-71.0,-57.0,-49.0
SVN,2020-03-31,-42.0,27.0,-77.0,-64.0,-57.0,-49.0
SVN,2020-04-01,-34.0,26.0,-77.0,-62.0,-57.0,-51.0
SVN,2020-04-02,-31.0,26.0,-75.0,-61.0,-57.0,-47.0
SVN,2020-04-03,-36.0,27.0,-75.0,-61.0,-55.0,-42.0
SVN,2020-04-04,-44.0,16.0,-78.0,-51.0,-44.0,-46.0
SVN,2020-04-05,-34.0,13.0,-86.0,-51.0,-45.0,-91.0
SVN,2020-04-06,-13.0,23.0,-71.0,-57.0,-55.0,-40.0
SVN,2020-04-07,-10.0,23.0,-71.0,-56.0,-55.0,-41.0
SVN,2020-04-08,-15.0,23.0,-71.0,-57.0,-55.0,-39.0
SVN,2020-04-09,-16.0,23.0,-68.0,-57.0,-55.0,-32.0
SVN,2020-04-10,-24.0,26.0,-70.0,-59.0,-56.0,-29.0
SVN,2020-04-11,-34.0,15.0,-76.0,-47.0,-46.0,-39.0
SWE,2020-02-16,-4.0,2.0,-4.0,-6.0,-6.0,-3.0
SWE,2020-02-17,12.0,1.0,0.0,-4.0,-5.0,0.0
SWE,2020-02-18,25.0,1.0,3.0,-3.0,-5.0,1.0
SWE,2020-02-19,2.0,1.0,2.0,-5.0,-6.0,1.0
SWE,2020-02-20,19.0,1.0,5.0,-2.0,-7.0,0.0
SWE,2020-02-21,-5.0,1.0,1.0,-2.0,-4.0,-1.0
SWE,2020-02-22,18.0,0.0,2.0,0.0,-1.0,0.0
SWE,2020-02-23,23.0,1.0,2.0,-2.0,-4.0,0.0
SWE,2020-02-24,12.0,1.0,7.0,-3.0,-4.0,7.0
SWE,2020-02-25,5.0,1.0,6.0,-4.0,-4.0,4.0
SWE,2020-02-26,9.0,1.0,7.0,-3.0,-5.0,4.0
SWE,2020-02-27,14.0,1.0,7.0,-1.0,-6.0,2.0
SWE,2020-02-28,11.0,0.0,7.0,3.0,-2.0,3.0
SWE,2020-02-29,-2.0,0.0,2.0,-2.0,-2.0,0.0
SWE,2020-03-01,4.0,1.0,0.0,-4.0,-2.0,1.0
SWE,2020-03-02,7.0,1.0,0.0,-4.0,-2.0,2.0
SWE,2020-03-03,1.0,1.0,-1.0,-5.0,-2.0,0.0
SWE,2020-03-04,3.0,1.0,-1.0,-4.0,-2.0,1.0
SWE,2020-03-05,17.0,1.0,1.0,-2.0,-2.0,2.0
SWE,2020-03-06,30.0,0.0,4.0,3.0,-1.0,3.0
SWE,2020-03-07,17.0,0.0,3.0,0.0,-1.0,1.0
SWE,2020-03-08,4.0,1.0,-1.0,-5.0,-1.0,-1.0
SWE,2020-03-09,6.0,1.0,-3.0,-5.0,0.0,0.0
SWE,2020-03-10,6.0,1.0,-4.0,-6.0,0.0,2.0
SWE,2020-03-11,-1.0,3.0,-7.0,-11.0,-3.0,7.0
SWE,2020-03-12,-11.0,5.0,-12.0,-17.0,-6.0,10.0
SWE,2020-03-13,20.0,5.0,-14.0,-17.0,-8.0,8.0
SWE,2020-03-14,33.0,4.0,-19.0,-19.0,-7.0,5.0
SWE,2020-03-15,-7.0,6.0,-23.0,-29.0,-12.0,0.0
SWE,2020-03-16,8.0,8.0,-20.0,-27.0,-18.0,2.0
SWE,2020-03-17,2.0,10.0,-25.0,-33.0,-23.0,-1.0
SWE,2020-03-18,10.0,11.0,-25.0,-36.0,-27.0,-3.0
SWE,2020-03-19,33.0,11.0,-23.0,-35.0,-28.0,-3.0
SWE,2020-03-20,22.0,10.0,-24.0,-35.0,-25.0,-5.0
SWE,2020-03-21,65.0,5.0,-26.0,-28.0,-13.0,-6.0
SWE,2020-03-22,49.0,6.0,-26.0,-34.0,-17.0,-9.0
SWE,2020-03-23,10.0,11.0,-25.0,-38.0,-27.0,-8.0
SWE,2020-03-24,23.0,11.0,-25.0,-37.0,-28.0,-6.0
SWE,2020-03-25,27.0,11.0,-19.0,-36.0,-28.0,0.0
SWE,2020-03-26,48.0,11.0,-18.0,-35.0,-28.0,-2.0
SWE,2020-03-27,43.0,11.0,-19.0,-35.0,-28.0,-5.0
SWE,2020-03-28,52.0,6.0,-24.0,-30.0,-15.0,-4.0
SWE,2020-03-29,43.0,5.0,-24.0,-36.0,-18.0,-10.0
SWE,2020-03-30,11.0,11.0,-22.0,-39.0,-29.0,-9.0
SWE,2020-03-31,27.0,11.0,-22.0,-37.0,-29.0,-7.0
SWE,2020-04-01,24.0,11.0,-23.0,-38.0,-29.0,-5.0
SWE,2020-04-02,-5.0,13.0,-27.0,-42.0,-30.0,-7.0
SWE,2020-04-03,8.0,12.0,-25.0,-40.0,-30.0,-7.0
SWE,2020-04-04,58.0,6.0,-26.0,-32.0,-16.0,-5.0
SWE,2020-04-05,69.0,6.0,-25.0,-37.0,-18.0,-9.0
SWE,2020-04-06,89.0,11.0,-12.0,-35.0,-36.0,-2.0
SWE,2020-04-07,66.0,11.0,-13.0,-36.0,-36.0,3.0
SWE,2020-04-08,77.0,10.0,-7.0,-36.0,-37.0,10.0
SWE,2020-04-09,83.0,12.0,-5.0,-37.0,-46.0,16.0
SWE,2020-04-10,128.0,21.0,-45.0,-53.0,-79.0,-19.0
SWE,2020-04-11,84.0,6.0,-41.0,-36.0,-24.0,-15.0
TGO,2020-02-16,-2.0,1.0,-6.0,-5.0,0.0,2.0
TGO,2020-02-17,-6.0,1.0,-6.0,-7.0,0.0,0.0
TGO,2020-02-18,-9.0,1.0,-9.0,-3.0,0.0,-2.0
TGO,2020-02-19,-12.0,1.0,-9.0,-9.0,-2.0,-3.0
TGO,2020-02-20,-5.0,0.0,-9.0,-5.0,0.0,-1.0
TGO,2020-02-21,-12.0,13.0,-30.0,-24.0,-38.0,-27.0
TGO,2020-02-22,-12.0,7.0,-19.0,-17.0,-10.0,-17.0
TGO,2020-02-23,-6.0,3.0,-12.0,-11.0,-2.0,-7.0
TGO,2020-02-24,1.0,2.0,-8.0,-7.0,0.0,-4.0
TGO,2020-02-25,-1.0,2.0,-8.0,-5.0,2.0,-3.0
TGO,2020-02-26,3.0,3.0,-7.0,-5.0,2.0,-2.0
TGO,2020-02-27,3.0,3.0,-8.0,-4.0,1.0,-3.0
TGO,2020-02-28,3.0,2.0,-6.0,-2.0,1.0,-4.0
TGO,2020-02-29,4.0,2.0,-6.0,-5.0,1.0,-4.0
TGO,2020-03-01,4.0,2.0,-7.0,-3.0,1.0,-2.0
TGO,2020-03-02,5.0,3.0,-7.0,-3.0,1.0,-2.0
TGO,2020-03-03,7.0,3.0,-4.0,-4.0,3.0,-1.0
TGO,2020-03-04,8.0,2.0,-3.0,-1.0,3.0,2.0
TGO,2020-03-05,4.0,3.0,-5.0,1.0,3.0,1.0
TGO,2020-03-06,3.0,3.0,-6.0,0.0,3.0,-1.0
TGO,2020-03-07,8.0,2.0,-2.0,-3.0,3.0,0.0
TGO,2020-03-08,7.0,1.0,-2.0,-2.0,2.0,1.0
TGO,2020-03-09,7.0,2.0,-6.0,-3.0,3.0,0.0
TGO,2020-03-10,9.0,2.0,-6.0,-6.0,4.0,-1.0
TGO,2020-03-11,6.0,2.0,-5.0,-3.0,3.0,-1.0
TGO,2020-03-12,6.0,2.0,-5.0,-1.0,3.0,1.0
TGO,2020-03-13,4.0,1.0,-5.0,-5.0,3.0,0.0
TGO,2020-03-14,6.0,2.0,-5.0,-8.0,1.0,-3.0
TGO,2020-03-15,6.0,2.0,-7.0,-8.0,0.0,-4.0
TGO,2020-03-16,8.0,2.0,-8.0,-6.0,2.0,-2.0
TGO,2020-03-17,9.0,2.0,-9.0,-8.0,2.0,-1.0
TGO,2020-03-18,8.0,4.0,-9.0,-4.0,2.0,-2.0
TGO,2020-03-19,6.0,4.0,-10.0,-5.0,1.0,0.0
TGO,2020-03-20,0.0,6.0,-13.0,-11.0,0.0,1.0
TGO,2020-03-21,-9.0,10.0,-19.0,-21.0,-4.0,-1.0
TGO,2020-03-22,-19.0,13.0,-29.0,-34.0,-8.0,-16.0
TGO,2020-03-23,-10.0,14.0,-24.0,-27.0,-15.0,-12.0
TGO,2020-03-24,-9.0,16.0,-27.0,-30.0,-19.0,-17.0
TGO,2020-03-25,-10.0,17.0,-28.0,-31.0,-19.0,-15.0
TGO,2020-03-26,-9.0,17.0,-28.0,-30.0,-20.0,-15.0
TGO,2020-03-27,-15.0,17.0,-30.0,-32.0,-19.0,-18.0
TGO,2020-03-28,-12.0,16.0,-30.0,-34.0,-13.0,-20.0
